1572526327,Hellhounds on My Trail - The Afterlife of Robert Johnson ,0.0,3.0, ,NR, ,VHS Tape
B00005T33L,Richard Simmons - Sweatin' On Broadway ,19.95,5.0, ,NR,Deluxe Edition,VHS Tape
B0030IZN6U,Investigating the Afterlife 2009,0.0,2.7, , , ,Amazon Video
B002EAYEFQ,Tugboat Annie,13.71,4.1, June 22  2009,NR, ,DVD
6303628265,Robot in the Family ,5.1,5.0, ,NR, ,VHS Tape
630512079X,Navy Seal Burnout Pt Challenge ,0.0,4.0, ,NR, ,VHS Tape
B004QFSKD4,Southbounders,12.99,3.5,2015,NR, ,Amazon Video
B000679NG4,Regency House Party ,0.0,3.6, ,Unrated, ,VHS Tape
B001AD1NA2,Feast Of Satan,8.99,2.5, May 27  2008, , ,DVD
B000JJ4FLM,Mente Y Cuerpo - Fiesta Cardiovascular,6.98,3.9, January 30  2007,NR, ,DVD
B000HOJ3IO,The Mighty Saturns: Saturn V,0.0,4.5, April 13  2004,NR, ,DVD
B007CO5N72,Archer: Season 3 ,16.99,4.8, January 8  2013, , ,Blu-ray
B0035G5IZI,Damage,5.99,4.4, March 23  2010,R, ,DVD
B00007G1XX,Black Belt Jones 2 - The Tattoo Connection,0.0,3.5, April 22  2003,R, ,DVD
B000HOJ3IE,Apollo 11: Men on the Moon,0.0,4.4, August 19  2003,NR, ,DVD
B0013LRKS0,Nora's Hair Salon 2,4.68,3.1, May 13  2008,PG-13, ,DVD
B002EAYEFG,Trail of '98,12.21,4.4, June 22  2009,NR, ,DVD
B001KSLHFI,B'Tselem Shorts: Documenting the Seldom Seen,0.0,2.5, ,NR, ,Amazon Video
B00005T33W,Ghost World ,0.0,3.9, ,R,Dol,VHS Tape
B00005KISB,Spaceballs,0.0,4.5, ,PG, ,DVD
B0001US7HC,What the Universe Tells Me - Unraveling the Mysteries of Mahler's Third Symphony / Stockard Channing, Thomas Hampson,31.17,3.9, March 30  2004,NR, ,DVD
B00005KISD,Colors,0.0,4.3, ,R, ,DVD
B00005KISE,Dead Man Walking,0.0,4.5, ,R, ,DVD
B00005KISF,Death Warrant,0.0,4.0, ,R, ,DVD
B002C6VMG6,Sesame Street: Elmo's World: All About Faces!,7.99,4.7, January 5  2010,NR, ,DVD
B00005KISI,The Silence of the Lambs ,0.0,4.7, ,R, ,VHS Tape
B00005KISJ,When Harry Met Sally... ,0.0,4.7, ,R,Region 2,DVD
630325764X,The Gorgon ,0.0,4.0, ,Unrated, ,VHS Tape
B00005KISM,Hair ,0.0,4.4, ,PG, ,DVD
B0002KQNH2,Matchstick Men/American History X,0.0,5.0, August 31  2004,NR, ,DVD
061522072X,Jesus: The Lost Years,24.99,3.7, October 6  2009,NR, ,DVD
B003TX8Q24,Blue Drop Complete Collection,29.87,3.9, September 7  2010,Unrated, ,DVD
B00005KISQ,Flawless ,0.0,4.0, ,R, ,VHS Tape
B0001ME2R4,Kick,0.0,5.0, , , ,DVD
6304946775,Bombers Over Normandy ,0.0,1.0, ,NR, ,VHS Tape
6302135397,Closet Land ,0.0,4.3, ,R, ,VHS Tape
B001GLX6UI,Mr. Smith Goes to Washington,9.99,4.8, December 9  2008,NR, ,DVD
1572528214,Voices & Visions: Sylvia Plath ,0.0,5.0, ,NR, ,VHS Tape
B00005Y7F9,Bromato De Armonio,0.0,5.0, July 10  2001, , ,DVD
B000WCN7M4,Rosemary & Thyme - The Complete Series,75.99,4.7, February 5  2008,NR, ,DVD
0792840070,9 1/2 Weeks ,0.0,3.9, ,R, ,VHS Tape
B000LV6W00,The Untouchables - Season 1, Vol. 1,9.96,4.5, April 10  2007,NR, ,DVD
1577420365,Caddie Woodlawn ,0.0,4.6, , , ,VHS Tape
6302676290,Running Mates ,0.0,3.9, ,PG-13, ,VHS Tape
B000AO88PK,Learning Mountain Dulcimer,19.99,3.9, July 29  2005,NR, ,DVD
B004263ZFU,That Evening Sun,9.99,4.1,,PG-13, ,Amazon Video
B003K56V96,Lexx,0.0,4.0,4 Seasons, , ,Amazon Video
B000XJD3HU,Crossing the Line,19.99,4.3, January 8  2008,Unrated, ,DVD
B001RNBLVG,Return to Sleepaway Camp 2010,4.99,3.3, , , ,Amazon Video
B00007G1XN,Nea - Young Emmanuelle,12.99,4.0, April 8  2003, , ,DVD
6301481321,Heaven on Earth ,0.0,5.0, ,NR, ,VHS Tape
B000062Y6M,The Score ,0.0,4.2, ,R, ,VHS Tape
B0016QNSC4,I Love New York: Season 2,0.0,4.5, June 3  2008,NR, ,DVD
B002ZQGHPE,Cavalry,7.37,4.0,2008, , ,Amazon Video
6301721985,Parasite ,0.0,3.3, ,R, ,VHS Tape
B000M8NMVE,Cool McCool - The Complete Series,0.0,4.6, March 13  2007,NR, ,DVD
6300166651,Monster Club ,0.0,4.2, ,Unrated, ,VHS Tape
6305901155,Savannah Smiles ,0.0,4.6, ,PG, ,VHS Tape
6304622694,Custer of the West,0.0,3.0, February 24  1998,G, ,DVD
1583500480,Exposure: Environmental Links to Breast Cancer ,22.86,5.0, ,NR, ,VHS Tape
B000A2IP8C,Mary Higgins Clark's Try To Remember,12.99,3.5, September 27  2005,Unrated, ,DVD
B000HXDWG4,Magnum P.I. - The Complete Fifth Season,17.88,4.6, October 10  2006,NR, ,DVD
B00001ZWBA,Robert A. F. Thurman on Tibet ,0.0,3.6, ,NR, ,VHS Tape
B001NQEWKE,Fascination,0.0,2.8,2004,R, ,Amazon Video
B003XMKUBQ,My Son My Son What Have Ye Done ,19.14,5.0, October 26  2010,Unrated, ,Blu-ray
B0009UKUD8,Bugs Bunny! That Wacky Wabbit,0.0,5.0, June 22  2005, , ,DVD
B004KCAYXC,Vision - From the Life of Hildegard von Bingen,19.99,4.4, April 19  2011,Unrated, ,DVD
B000007SDR,Beyond Bizarre 2 ,0.0,4.0, ,NR, ,VHS Tape
0768402492,Rediscovering the Kingdom, Vol. 4,0.0,0.0, , , ,DVD
6301304748,Minnie the Moocher ,0.0,3.6, ,NR, ,VHS Tape
B0051HCUMS,A Midsummer Night's Dream,6.59,3.2, June 14  2011,PG-13, ,DVD
B0018UOE9E,Cheaper By the Dozen 2 ,0.0,4.5, ,G,Moins Cher La Douzaine 2,DVD
B000AQ69R2,Hitler in Colour,7.99,4.1, September 13  2005,NR, ,DVD
B005LAIHHC,The Dictator - BANNED & UNRATED Version ,6.47,3.2, August 21  2012,Unrated,Two-disc Blu-ray/DVD Combo + Digital Copy,Blu-ray
B007A1FTFS,This is What Love in Action Looks Like,7.43,3.2, May 5  2012,NR, ,DVD
B00005AXLU,Pretty Woman,0.0,4.6, ,R, ,DVD
B005LAIGX2,The Secret World of Arrietty,13.99,4.6, May 22  2012,G, ,DVD
B004FRVE3Q,Last Supper,6.98,2.5, February 8  2011,G, ,DVD
B00551QQD4,Circo,14.64,4.6, September 20  2011,NR, ,DVD
B0002KVV1A,Aquarian Age - Sign For Evolution,0.0,2.8, September 14  2004,Unrated, ,DVD
B00005AXLJ,10 Things I Hate About You,0.0,4.6, ,PG-13, ,DVD
B00005AXLH,The Lion King II: Simba's Pride,0.0,4.3, ,G, ,DVD
B000G8P1M8,The Kid's Last Ride,5.98,3.7, August 22  2006,NR, ,DVD
B00005AXLF,Metro,0.0,4.2, ,R, ,DVD
B00005AXLD,Grosse Pointe Blank,0.0,4.6, ,R, ,DVD
B0013Y1GEQ,Shall We Dance? ,23.99,4.5, May 6  2008,PG-13, ,Blu-ray
B00005AXLB,Dumbo,0.0,4.6, ,G, ,DVD
B000WCQWNU,Orphans Of The Storm,0.0,4.0, , , ,Amazon Video
B001OEU5BA,Prince Brat and the Whipping Boy,9.99,4.4, , , ,Amazon Video
B00004TB9U,Yosemite National Park ,0.0,3.9, ,G, ,VHS Tape
B005VAB710,Progressive Power Yoga - The Sedona Experience: The Flow,13.63,4.2, December 6  2011,NR, ,DVD
B001M5U7ZU,Futurama Movies Collection,54.99,4.3, February 24  2009,NR, ,DVD
B002ZO9ZGY,Mission Top Secret,7.99,3.4,2009, , ,Amazon Video
B000I5X7Z2,Sin Destino: Without Destiny,0.0,4.1, September 1  2013,NR, ,DVD
B006ZKSULK,Endure,9.99,3.0,2011,R, ,Amazon Video
B004YQXBYI,Winter Splendor ,0.0,3.0, October 11  2011,NR,DVD,HD DVD
B000E42MTO,Wallace and Gromit in Three Amazing Adventures/Chicken Run,0.0,5.0, March 28  2006,Unrated, ,DVD
B008KZY0CG,Black and Blue- The Story of Gerald Ford, Willis Ward and the 1934 Michigan-Georgia Tech Game,0.0,5.0, August 7  2012,NR, ,DVD
B007CUQL3Q,American Radical Trials of Norman Finkelstein,0.0,4.5,, , ,Amazon Video
0800132971,One-Minute Bible Stories: Old Testament ,18.99,4.8, ,NR, ,VHS Tape
B00119Y3HU,Revenge Of Doctor X ,9.99,2.6, December 13  2007, ,1970,DVD
B002HGRI9Q,How To Be A Man: Volume 1,13.4,4.5, October 6  2009,NR, ,DVD
B005FITIF0,Machine Gun Preacher ,12.99,4.2, June 5  2012,R, ,Blu-ray
B0054KNWEC,How to Repair Your Diatonic Accordion or Concertina DVD,27.19,2.0, May 31  2011,G, ,DVD
B00006IR4S,War Trains,19.95,4.7, June 12  2002,NR, ,DVD
B000GW8OAK,2 Fast 2 Furious ,0.0,4.3, September 26  2006,PG-13, ,HD DVD
B00005ABTU,Carrie ,0.0,4.5, ,R, ,DVD
B001QIE3EE,Missile To The Moon,4.99,4.0, , , ,Amazon Video
6305502218,Man Called Noon/Hondo the Apache ,0.0,2.0, ,R, ,VHS Tape
B00023BLRG,The Black Dragons,6.98,3.2, June 29  2004,NR, ,DVD
B000C1VBAA,The Golden Girls: Season 4,23.99,4.9, February 14  2006,Unrated, ,DVD
B000GW8OAA,The Fast and the Furious ,0.0,4.4, September 26  2006,PG-13, ,HD DVD
B00561BNAE,Kendra: Seasons 2 & 3,6.62,4.3, September 27  2011,NR, ,DVD
B005QWFI40,R. Strauss: Capriccio ,15.3,4.5, November 8  2011,NR,The Metropolitan Opera HD Live,DVD
B000YTLBU0,Kronos,0.0,4.0, , , ,Amazon Video
0782009832,Driftwood ,0.0,4.5, ,NR, ,VHS Tape
B002HMH03E,The Collection,7.95,3.8, August 19  2009, , ,DVD
B006FL96SU,Top 50 Reloaded ,0.0,4.3, June 19  2012,Unrated, ,Blu-ray
B004KEY5JY,The Four-Faced Liar 2010,12.99,3.5, ,NR, ,Amazon Video
6303976069,Silencers ,0.0,3.8, ,R, ,VHS Tape
B0002KVV10,Aquarian Age - Awakening ,29.98,2.8, September 14  2004,Unrated,Vol. 1,DVD
B000G8P1MI,Tex Ritter Double Feature: Take Me Back to Oklahoma/Rider of the Rockies,5.98,4.5, August 22  2006,NR, ,DVD
B006MHZ36Q,La Visita ,8.49,4.5, March 13  2012,Unrated,The Visitor,DVD
B0077VBKLS,The Gorilla,0.0,3.5, , , ,Amazon Video
6303998593,Slime People ,0.0,3.3, ,Unrated, ,VHS Tape
6303640451,Not Angels But Angels ,0.0,3.8, ,NR,Male Prostitute Documentary,VHS Tape
B00005AXL1,Con Air,0.0,4.5, ,R, ,DVD
B001IZ1PY6,It's the Great Pumpkin, Charlie Brown,12.99,4.8,1966,NR, ,Amazon Video
1404962905,Are We There Yet? ,0.0,4.0, , , ,VHS Tape
B000IZ1HRM,The Shootist,13.99,4.7,1976,PG, ,Amazon Video
B002JCCEIS,The Fifth Commandment,12.99,4.0,2009,R, ,Amazon Video
B000G8P1MS,The Lightning Warrior,4.75,3.5, August 22  2006,NR, ,DVD
B001PMRJQU,Mission: Impossible/Mission: Impossible 2 ,0.0,3.7, March 17  2009,Unrated, ,Blu-ray
B0002V8OAK,Battle Cry/Battleground ,7.88,4.3, January 16  2007,NR,DBFE,DVD
B000WMWMQG,A Bride for Henry,0.0,4.0, ,NR, ,VHS Tape
B0002V8OAA,American Flyers/Victory,6.32,4.1, August 30  2005,PG-13, ,DVD
B0006ZXJ2U,Madhouse,7.49,3.5, February 22  2005,R, ,DVD
B007USWCMY,Lovely Molly ,9.88,3.3, August 28  2012,R, ,Blu-ray
B000IHY9NO,Cars, Guitars & Elliot Easton,13.99,2.8, September 11  2006,NR, ,DVD
B00712PNES,Lost Heritage (English Subtitled),14.99,3.0,2011,NR, ,Amazon Video
B00315462Y,Sanctuary,0.0,3.8, May 4  2010,Unrated, ,DVD
B0055CP9D6,Boggy Creek: Legend Is True ,9.99,2.5, September 13  2011,Unrated, ,Blu-ray
6301683080,Treasures of the Titanic ,1.35,4.0, ,NR, ,VHS Tape
B004HH10U6,The Boy Next Door,12.99,3.4, ,PG-13, ,Amazon Video
B004SEUK04,Hunting Humans,0.0,3.6, February 1  2011,R, ,DVD
6303568432,Real Rockin Wheels: Fire Truck Songs ,0.0,5.0, ,NR, ,VHS Tape
B001T7AO0O,National Lampoon's Loaded Weapon 1,13.99,4.4,1993,PG-13, ,Amazon Video
5555067860,Sex & Zen 2 ,0.0,3.9, , , ,VHS Tape
6302937027,Knockout Workout Aerobic Boxing ,8.75,3.2, ,NR, ,VHS Tape
B0019RSPVE,Teeth,8.99,3.6, , , ,Amazon Video
0310326850,40 Days of Love: We Were Made for Relationships,0.0,4.8, December 12  2009,G, ,DVD
B000LPO6ZO,Idlewild,12.99,4.6,2006,R, ,Amazon Video
B000MKXF4Q,The Very Best of GLOW, Vol. 4: Gorgeous Ladies of Wrestling,0.0,4.0, July 17  2007,NR, ,DVD
6304765223,Sling Blade,0.0,4.6, February 4  1998,R, ,DVD
B002Q9MZF6,La Boheme: The Film,19.59,4.2, December 15  2009,Unrated, ,DVD
B00005ABTA,Jason and the Argonauts,0.0,4.1, , , ,DVD
B0097HBF74,Of Mice And Men,8.99,4.4, , , ,Amazon Video
B004TPTYQ8,The Ghouls,0.0,3.6, ,R, ,Amazon Video
B00166UKUM,Stump the Band,14.99,3.2, June 3  2008,Unrated, ,DVD
6302464889,Captain Horatio Hornblower ,0.0,4.6, , , ,VHS Tape
6302783925,Broadway Bound - ,0.0,4.7, ,PG,aka "Neil Simon's BROADWAY BOUND",VHS Tape
B004SIP8QQ,Kill Bill: Volume 2,5.99,4.3, April 26  2011,R, ,DVD
B000WXR4VI,Famous Operas: Carmen/Don Giovanni/Fidelio,29.82,5.0, November 20  2007,NR, ,DVD
B0037I8C0W,Magic,4.99,4.4, , , ,Amazon Video
630113284X,Hillbillies in a Haunted House ,0.0,3.5, ,G, ,VHS Tape
B008ARQ6FS,We Walk The Line: A Celebration of the Music of Johnny Cash ,17.47,4.2, August 7  2012,NR, ,Blu-ray
B007RP4CIM,Swan Lake: Matthew Bourne,19.59,4.6, June 26  2012,NR, ,DVD
B00006FMBN,Dracula the Dirty Old Man / Guess What Happened to Count Dracula,9.98,3.3, March 2  2012,NR, ,DVD
B0000UX5SE,Ozone ,9.99,3.0, January 6  2004,Unrated,10th Anniversary Special Edition,DVD
B002GCFUC8,Sex & Lucia ,0.0,3.9, , ,Lucia Y El Sexo,DVD
B000RZQO8K,Lady in the Death House,0.0,3.6, , , ,Amazon Video
B00509TB38,Polar Bear King,0.0,4.1,2008,PG, ,Amazon Video
B000MR40XO,Rossini's Visitor,3.8,0.0, , , ,VHS Tape
6300181227,Dragnet ,0.0,4.4, ,NR, ,VHS Tape
6305795037,Gangstresses ,0.0,4.1, ,NR, ,VHS Tape
B0055CP9DQ,Secrets in the Walls,6.58,3.9, September 20  2011,NR, ,DVD
B00005ABTK,The Blues Brothers,0.0,0.0, ,R, ,DVD
B000CCW2RU,The Island ,0.0,4.3, January 10  2006,PG-13, ,UMD for PSP
6301435184,Teenage Mutant Ninja Turtles - Case of the Killer Pizzas ,0.0,2.5, ,NR, ,VHS Tape
6305337799,Kareem - Reflections from the Inside ,0.0,5.0, ,NR, ,VHS Tape
6302354110,Land of the Pharaohs ,13.9,4.4, ,NR, ,VHS Tape
6301337999,Cocoanuts ,0.0,4.3, ,NR, ,VHS Tape
B0023UZBBI,Forever Strong,7.97,4.7, May 26  2009,PG-13, ,DVD
B00007IP56,UDU: Clay Pot Drums and How to Play Them ,0.0,3.7, , , ,VHS Tape
B000K6ODAW,The Charles Band DVD Collection, Vol. 1 ,0.0,4.0, January 16  2007,Unrated,Meridian / Crash And Burn / Doctor Mordrid / Head Of The Family,DVD
6301258363,Dance of the Damned ,0.0,4.3, ,R, ,VHS Tape
B000G8NX5U,Ghost Encounters: The Queen Mary,0.0,3.2, September 25  2007,NR, ,DVD
6302820782,Road Runner & Wile E. Coyote's Crash Course ,0.0,3.8, September 22  1993,NR, ,VHS Tape
B000NY1EBW,Salvation,9.98,5.0, April 17  2007,NR, ,DVD
B004LHH50G,Swing Vote 2008,17.99,3.8, ,PG-13, ,Amazon Video
6305565724,WWF: Fully Loaded 1999 ,0.0,4.4, ,NR, ,VHS Tape
B000NQRV4O,Closer ,0.0,3.7, May 22  2007,R, ,Blu-ray
B000B64TRI,Titanic,0.0,4.1, ,PG-13, ,DVD
B0009OUAG6,A West Bank Retrospective - Journey to the Occupied Lands,0.0,5.0, August 2  2005,NR, ,DVD
B002QDAE28,Minor Mishaps (Smaa Ulykker),9.99,5.0,,NR, ,Amazon Video
6305736308,Ultimate Fight ,0.0,3.0, ,R, ,VHS Tape
B001G9CNT0,Brave New York/Sway,4.99,3.3, December 9  2008,NR, ,DVD
B000PCUQHA,Shipwreck,9.99,4.4,1978,G, ,Amazon Video
B007WZFY8Y,From the Other Side (English Subtitled),7.99,4.0,2012,NR, ,Amazon Video
B00009AV9G,Vickie Winans: Live in Detroit... And Straight from My Heart,0.0,0.0, May 20  2003,NR, ,DVD
B001D11A68,Maria Bonita,0.0,4.6, October 21  2008,Unrated, ,DVD
B003Y5SFG4,Grumpier Old Men 1995,9.99,4.6, , , ,Amazon Video
B000BN6M0I,Submarines: The Cold War Below,0.0,4.0, October 3  2005, , ,DVD
B000NPKZS4,Bi Chun Mu: Dance with Sword-Complete Series,0.0,4.1, May 22  2007,NR, ,DVD
6302909651,Sliver ,0.0,4.0, ,R, ,VHS Tape
6303944787,Star Trek - The Next Generation, Episode 76: Suddenly Human ,7.76,2.3, ,NR, ,VHS Tape
B001G9CNTK,Angry Brigade: The Spectacular Rise and Fall of Britain's First Urban Guerilla Group,11.99,5.0, November 25  2008,NR, ,DVD
6305369321,We Remember Marilyn ,0.0,4.5, ,NR, ,VHS Tape
B001D11A6I,Speed Racer: The Complete Classic Series Collection,0.0,4.7, October 7  2008,NR, ,DVD
B005GRF3DG,Cry the Beloved Country,39.45,4.4, October 11  2011,PG-13, ,DVD
B0026NC61A,The Guns of Will Sonnett: Season 2,0.0,4.8, April 14  2009,Unrated, ,DVD
B002NQ3AAQ,Billy Elliot,12.99,4.6,2001,R, ,Amazon Video
B0009OUAGG,NOVA - The Unknown World,12.41,3.8, June 28  2005,NR, ,DVD
B00198J56M,Plain Man Blues--Daddy Mack Orr's Inspiring Story of Struggle and Triumph,19.99,4.0, May 30  2008,G, ,DVD
B001D11A6S,Run, Fatboy, Run ,9.69,4.3, September 23  2008,PG-13, ,Blu-ray
B000WRZ3WQ,Shaolin Eagle Claw Boxing,11.98,3.5, October 4  2007,Unrated, ,DVD
B000RL9UXK,Ambush Bay,9.99,3.7,1966,NR, ,Amazon Video
6301647033,The Eagle Has Landed: The Flight of Apollo 11 ,0.0,4.1, ,NR, ,VHS Tape
B000RQANHC,Majin, Monster of Terror,0.0,3.2,1968, , ,Amazon Video
B005EYGJQG,The Shakiest Gun in the West 1968,12.99,4.6, ,G, ,Amazon Video
B00004S899,Champions Forever: World Heavyweight Champs!,0.0,3.8, April 4  2000,NR, ,DVD
B00004Y2QO,Flash Gordon: Box Set ,0.0,4.5, October 3  2000,NR,Space Soldiers/Flash Gordon's Trip To Mars/Flash Gordon Conquers The Universe,DVD
B000B8VCSU,8 Mile ,0.0,4.4, November 15  2005,R, ,UMD for PSP
B000ASKKGQ,EDI,24.95,0.0, January 2  2004,Unrated, ,DVD
B00321LPC6,The Private Lesson,9.99,3.3, , , ,Amazon Video
B000NJWANS,2002 Tour De France 10 hr,19.99,4.8, July 15  2002,PG, ,DVD
B000IU4DPK,HDscape Sampler ,6.95,3.2, April 24  2007,NR,Combo HD DVD and Standard DVD,HD DVD
B002XC22IG,Legend of Bloody Mary,5.99,2.8,2008,R, ,Amazon Video
6304446195,Story of Three Day Pass ,0.0,3.1, ,NR, ,VHS Tape
B000B8VCSA,The Bourne Supremacy ,0.0,4.4, November 15  2005,PG-13, ,UMD for PSP
B000VDDE18,Frasier: The Complete Series,135.18,4.6, December 11  2007,NR, ,DVD
0783108974,Up in Arms ,0.0,4.4, ,Unrated, ,VHS Tape
B000B8VCSK,Happy Gilmore ,0.0,4.6, November 15  2005,PG-13, ,UMD for PSP
B000ASKKGG,Plants and the Cherokee,19.95,3.0, August 1  2005,G, ,DVD
6304393075,Looking for Richard ,0.0,4.2, ,PG-13, ,VHS Tape
630491010X,Airport ,0.0,4.5, ,G, ,VHS Tape
156202194X,Strategic Command ,14.95,0.0, ,R, ,VHS Tape
6303494587,Macedonia,The Land of a God, Vol. 2 ,3.99,4.0, ,NR,Amphipolis, Philippi & Thessaloniki,VHS Tape
630204121X,The Bitter Tears of Petra Von Kant ,0.0,4.0, ,NR, ,VHS Tape
B002W6ZHXK,Streetwise,25.0,5.0, November 9  2009, , ,DVD
B001ASIHVA,The Black Gestapo / The Black Six ,5.99,3.1, July 29  2008,Unrated,Double Feature,DVD
B000A4T8K4,Benny Goodman Live At the Tivoli,11.59,3.9, August 30  2005,NR, ,DVD
B0001BKAGC,The Endless Summer Collection,59.99,4.7, March 16  2004,PG, ,DVD
B000IOM0WY,The Italian Job ,0.0,4.4, June 3  2008,PG-13, ,Blu-ray
B007FQXEQO,TCM Greatest Classic Legends Film Collection: Humphrey Bogart ,7.99,4.7, June 26  2012,NR,They Drive by Night / Across the Pacific / Passage to Marseille / Action in the North Atlantic,DVD
B001A3DI78,Numb,4.99,3.8,2008,R, ,Amazon Video
B0001BKAGW,Hallelujah Gospel,19.99,2.9, March 16  2004,NR, ,DVD
B004XYABQC,Peep World ,5.0,3.6, July 19  2011,Unrated, ,Blu-ray
B004CJB0BI,Virus X ,13.99,2.3, February 1  2011,R, ,DVD
B000IOM0WE,?on Flux ,0.0,3.9, June 3  2008,PG-13, ,Blu-ray
B000RKZA26,Women in Revolt,0.0,3.0,1971, , ,Amazon Video
6302787122,Sommersby ,0.0,4.6, ,PG-13, ,VHS Tape
B000IOM0WO,U2 - Rattle & Hum ,0.0,4.4, June 3  2008,PG-13, ,Blu-ray
B0000TG48S,The Bogart Collection ,0.0,4.5, November 4  2003,Unrated,Casablanca/The Maltese Falcon/To Have and Have Not/The Big Sleep/The Treasure of the Sierra Madre,DVD
6301930649,Perfect Witness ,0.0,4.1, ,R, ,VHS Tape
1934682128,Discoveries India: Golden Triangle,24.95,3.1, June 8  2010,NR, ,DVD
B0014EUZXS,The Little Fairy,28.88,5.0, June 30  2009,NR, ,DVD
B0002RQ3DO,Samantha Fox - All Around the World,0.0,3.5, October 5  2004,NR, ,DVD
B000YI99IW,Extras: The Complete Series,19.99,4.6, January 15  2008,NR, ,DVD
B000HT38EY,Against the Wall,19.98,4.3, October 6  2009,NR, ,DVD
B004V2TQVM,The Killing,2.99,4.6,4 Seasons, , ,Amazon Video
0769770010,Pillars of Faith: Martyrs to Christianity ,0.0,5.0, ,NR, ,VHS Tape
630571889X,One Man's Hero,29.96,4.0, February 29  2000,R, ,DVD
6300271420,Superman IV: The Quest for Peace ,0.0,2.9, April 1  1992,PG, ,VHS Tape
B000HT38EE,A Man Apart/Boiler Room/Knockaround Guys,7.1,4.0, November 7  2006,R, ,DVD
B004E2H1ES,Etienne!,0.0,2.5,2010,NR, ,Amazon Video
B000HT38EO,Poison Ivy / Poison Ivy 2: Lily / Poison Ivy: The New Seduction ,7.79,4.0, November 7  2006,Unrated,Triple Feature,DVD
B000S5NNZG,Truth Prevails: The Undying Faith Of Jan Hus,12.24,4.3, June 18  2007, , ,DVD
B0069NPEV2,Manions of America,20.99,4.3, February 28  2012,Unrated, ,DVD
B00004UF15,Robin Hood: Men in Tights,0.0,4.4, ,PG-13, ,DVD
6301801156,Sherlock Holmes and the Secret Weapon ,0.0,4.1, , , ,VHS Tape
B000HT38E4,The Island of Dr. Moreau / Dark City / The Hidden,16.95,3.3, November 7  2006,R, ,DVD
B00377SS3E,Alice,7.99,4.7, ,NR, ,Amazon Video
B008HUSFTS,All In The Family: The Complete Series,126.57,4.7, October 30  2012,Unrated, ,DVD
1892649551,Life According to Muriel,9.99,4.3, September 5  2000,PG-13, ,DVD
1890320080,Oxycise! Level Three - 15 Minute Workout and Body Positions Demonstration ,15.94,5.0, , , ,VHS Tape
B00334LVNU,Pixel Girls,29.99,5.0, January 5  2010, , ,DVD
B000CCW2R0,Te Amo ,24.99,2.3, February 7  2006,Unrated, Made in Chile ,DVD
B0002RQ3D4,Pissed Tae Th' Gills: A Drunken Live Tribute to Robbie Burns,9.95,5.0, October 26  2004,NR, ,DVD
630397788X,Unstrung Heroes ,0.0,3.6, ,PG, ,VHS Tape
B002V0PKA2,The Spirit of 76 - Final Edition DVD,29.95,4.7, December 3  2009, , ,DVD
B001AQKPJO,Black, White and Gray 2007,0.0,4.3, ,NR, ,Amazon Video
B0038HWJ38,Return to Tarawa - the Leon Cooper Story,0.0,4.3, ,NR, ,Amazon Video
B0042ID39Q,Deliver Us From Evil,12.75,4.2, September 6  2006,NR, ,DVD
B00008AOVI,P.U.N.K.S.,6.77,4.3, February 15  2005,PG, ,DVD
B00025ETRS,Geisters - Fractions of the Earth ,4.29,4.2, April 9  2013,G,Vol. 1,DVD
B005Q4CKI0,Heavenly Creatures ,0.0,4.3, December 13  2011,R, ,Blu-ray
630578812X,La Generala ,19.99,4.0, ,NR, ,VHS Tape
B006CVE6V0,Friday the 13th Killer Cut Widescreen Edition,0.0,3.9, ,Unrated, ,DVD
B00000JKZJ,Wwii Battle Force: Carrier ,20.9,3.0, ,NR, ,VHS Tape
B004CSBVKY,Showdown ,0.0,2.4, January 4  2011,PG-13, ,Blu-ray
6300273369,The Passenger ,0.0,4.2, ,PG, ,VHS Tape
6305395861,The Beach Boys: The Lost Concert ,0.0,4.2, ,NR, ,VHS Tape
6303032427,WCW Starrcade '93 ,0.0,3.8, ,NR, ,VHS Tape
B000065B24,Varian's War ,0.0,4.2, ,NR, ,VHS Tape
B001DYGN6C,The Battleship Potemkin (Enhanced Edition) 1925,4.99,4.2, , , ,Amazon Video
B00006JBQ6,Cruising America's Waterways - The Florida Keys: Miami to Key West ,0.0,1.0, ,NR, ,VHS Tape
B00004CLKX,The Silver Chair ,0.0,3.6, ,Unrated, ,VHS Tape
B000065B20,Sexy Arms ,0.0,3.8, ,NR, ,VHS Tape
B000065B23,L.I.E. ,0.0,4.2, ,R,Rated Version,VHS Tape
B000PY52GI,The Mysterious Origins of Man ,33.39,3.6, June 19  2007,NR,UFO TV Special Edition,DVD
B0002PC236,The Wedding Singer,0.0,5.0, ,PG-13, ,DVD
B000065B29,Monster's Ball ,0.0,3.9, ,R, ,VHS Tape
B000065B28,Monster's Ball ,0.0,3.9, ,R, ,VHS Tape
B0043UD08C,Daniel and the Lions,9.99,3.7,2006,NR, ,Amazon Video
B00007M5H5,Arthur: Arthur Goes to Hollywood,0.0,5.0, January 14  2003,Unrated, ,DVD
B0054LUBQI,Ghost Hunters: Season 6: Part 1 ,0.0,4.1, September 13  2011,Unrated, ,Blu-ray
6302843227,The Mummy's Ghost ,8.95,3.6, ,Unrated, ,VHS Tape
B00078TUMY,Nitty-Gritty Basketball DVD 6: Shot Practice,0.0,5.0, October 1  2004, , ,DVD
B000M7XR7Y,NHL History of the Philadelphia Flyers,0.0,4.6, , , , 
